mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
514,1,1,232,125.62797546387,-8.5260772705078,-1.0,1000.0,1
514,1,1,2483,125.62797546387,-8.5260772705078,-1.0,1000.0,1
514,1,1,10042,125.5886228,-8.5502935,-1.0,500.0,3
514,1,1,10043,125.587809254334,-8.54865488067627,-1.0,952.1875,16
514,1,1,10052,125.591537,-8.566642,-1.0,1000.0,1
514,1,1,10053,125.583775280778,-8.55529384090169,-1.0,957.833333333333,12
514,1,1,10062,125.595835179492,-8.54974477097656,-1.0,1046.4,5
514,1,1,10073,125.58128356934,-8.5549163818359,-1.0,1000.0,1
514,1,1,10081,125.64308166504,-8.5576629638672,-1.0,1000.0,1
514,1,1,10082,125.610123,-8.56247,-1.0,1000.0,2
514,1,1,10083,125.6046295166,-8.5631561279297,-1.0,1000.0,1
514,1,1,10092,125.64308166504,-8.5576629638672,-1.0,1000.0,1
514,1,1,10101,125.58265686035,-8.5521697998047,-1.0,1000.0,1
514,1,1,10103,125.58128356934,-8.5535430908203,-1.0,1000.0,1
514,1,1,10111,125.6046295166,-8.5631561279297,-1.0,1000.0,1
514,1,1,10112,125.6046295166,-8.5631561279297,-1.0,1000.0,1
514,1,1,10113,125.59638977051,-8.5604095458984,-1.0,1000.0,1
514,1,1,10121,125.586545,-8.5601025,-1.0,871.0,31
514,1,1,10122,125.5917581,-8.5564049,-1.0,500.0,11
514,1,1,10123,125.585488390025,-8.55573374998605,-1.0,595.142857142857,14
514,1,1,10131,125.547818928223,-8.55948009847005,-1.0,583.333333333333,6
514,1,1,10151,125.5284595,-8.5535492,-1.0,559.0,8
514,1,1,10153,125.5270444,-8.5538933,-1.0,500.0,2
514,1,1,10161,125.543717700105,-8.54870481945452,-1.0,683.714285714286,28
514,1,1,10162,125.5434975,-8.5512969,-1.0,500.0,4
514,1,1,10171,125.54695129395,-8.5507965087891,-1.0,1000.0,1
514,1,1,10172,125.5537778,-8.5539817,-1.0,500.0,1
514,1,1,10173,125.547179882325,-8.54799210595703,-1.0,790.0,6
514,1,1,10181,125.58128356934,-8.5549163818359,-1.0,1000.0,1
514,1,1,10183,125.5577686,-8.5611593,-1.0,500.0,5
